"","country","ID","site_ID","plot","graz","aridity","replicate_no","nurse","NIntc_richness","NIntc_cover","NIntc_shannon","NInta_richness","NInta_cover","NInta_shannon"
"914","chile",84,25,2,2,0.5028,15,"Festuca pallescens",1,1,NA,2,2,NA
"915","chile",84,25,2,2,0.5028,16,"Festuca pallescens",-0.5,-0.5,-1,-0.666666666666667,-0.666666666666667,-1
"916","chile",84,25,2,2,0.5028,17,"Festuca pallescens",0.666666666666667,0,1,1.33333333333333,0,2
"917","chile",84,25,2,2,0.5028,18,"Festuca pallescens",-1,-1,NA,-1,-1,NA
"918","chile",84,25,2,2,0.5028,19,"Festuca pallescens",0.5,0.933333333333333,1,1,1.86666666666667,2
"919","chile",84,25,2,2,0.5028,20,"Festuca pallescens",0,0.8,NA,0,1.6,NA
"920","chile",84,25,2,2,0.5028,21,"Festuca pallescens",0,0.8,NA,0,1.6,NA
"921","chile",84,25,2,2,0.5028,22,"Festuca pallescens",-1,-1,NA,-1,-1,NA
"922","chile",84,25,2,2,0.5028,23,"Festuca pallescens",0,0.4,0.349977578351646,0,0.8,0.699955156703292
"923","chile",84,25,2,2,0.5028,24,"Festuca pallescens",0,0.5,NA,0,1,NA
"924","chile",84,25,2,2,0.5028,25,"Festuca pallescens",0,-0.454545454545455,0.323874112208286,0,-0.625,0.647748224416572
"925","chile",84,25,2,2,0.5028,26,"Mulinum spinosum",0,0.333333333333333,-0.0817041659455105,0,0.666666666666667,-0.151065639789033
"926","chile",84,25,2,2,0.5028,27,"Mulinum spinosum",0.5,1,NA,1,2,NA
"927","chile",84,25,2,2,0.5028,28,"Mulinum spinosum",-0.5,-0.5,-1,-0.666666666666667,-0.666666666666667,-1
"928","chile",84,25,2,2,0.5028,29,"Mulinum spinosum",0.666666666666667,0.545454545454545,1,1.33333333333333,1.09090909090909,2
"929","chile",84,25,2,2,0.5028,30,"Mulinum spinosum",0,0.333333333333333,-0.0817041659455105,0,0.666666666666667,-0.151065639789033
"930","chile",84,25,2,2,0.5028,31,"Mulinum spinosum",-0.666666666666667,-0.583333333333333,-1,-0.8,-0.736842105263158,-1
"931","chile",84,25,2,2,0.5028,32,"Mulinum spinosum",-0.25,0,-0.505043642074174,-0.4,0,-0.671134880020022
"932","chile",84,25,2,2,0.5028,33,"Mulinum spinosum",-0.5,-0.333333333333333,-1,-0.666666666666667,-0.5,-1
"933","chile",84,25,2,2,0.5028,34,"Mulinum spinosum",0,0.9,NA,0,1.8,NA
"934","chile",84,25,2,2,0.5028,35,"Mulinum spinosum",0.333333333333333,0.727272727272727,-0.184018796635386,0.666666666666667,1.45454545454545,-0.310837627169958
"935","chile",84,25,2,2,0.5028,36,"Mulinum spinosum",1,1,NA,2,2,NA
"936","chile",84,25,2,2,0.5028,37,"Mulinum spinosum",0.5,0.9,1,1,1.8,2
"937","chile",84,25,2,2,0.5028,38,"Mulinum spinosum",0,0,NA,0,0,NA
"938","chile",84,25,2,2,0.5028,39,"Mulinum spinosum",0.5,0.5,0.606052370489009,1,1,1.21210474097802
"939","chile",84,25,2,2,0.5028,40,"Mulinum spinosum",-0.666666666666667,-0.375,-1,-0.8,-0.545454545454545,-1
"940","chile",84,25,2,2,0.5028,41,"Mulinum spinosum",0,0.9,-0.188721875540867,0,1.8,-0.31752065714278
"941","chile",84,25,2,2,0.5028,42,"Mulinum spinosum",1,1,NA,2,2,NA
"942","chile",84,25,2,2,0.5028,43,"Mulinum spinosum",0,0.8,NA,0,1.6,NA
"943","chile",84,25,2,2,0.5028,44,"Mulinum spinosum",0,0.9,NA,0,1.8,NA
"944","chile",84,25,2,2,0.5028,45,"Mulinum spinosum",1,1,NA,2,2,NA
"945","chile",84,25,2,2,0.5028,46,"Mulinum spinosum",-0.333333333333333,-0.454545454545455,-0.517997734096253,-0.5,-0.625,-0.682474976689798
"946","chile",84,25,2,2,0.5028,47,"Mulinum spinosum",0,0.9,-0.188721875540867,0,1.8,-0.31752065714278
"947","chile",84,25,2,2,0.5028,48,"Mulinum spinosum",-0.666666666666667,0.266666666666667,-1,-0.8,0.533333333333333,-1
"948","chile",84,25,2,2,0.5028,49,"Mulinum spinosum",1,1,NA,2,2,NA
"949","chile",84,25,2,2,0.5028,50,"Mulinum spinosum",0.5,0.5,1,1,1,2
"950","chile",85,25,3,1,0.515,1,"Festuca pallescens",0,0,NA,0,0,NA
"951","chile",85,25,3,1,0.515,2,"Festuca pallescens",-0.333333333333333,-0.904761904761905,-0.0465668755674745,-0.5,-0.95,-0.0889897753399176
"952","chile",85,25,3,1,0.515,3,"Festuca pallescens",0,0.666666666666667,-0.349977578351646,0,1.33333333333333,-0.518493912734427
"953","chile",85,25,3,1,0.515,4,"Festuca pallescens",0,0.9,NA,0,1.8,NA
"954","chile",85,25,3,1,0.515,5,"Festuca pallescens",0.333333333333333,0.285714285714286,0.154838843166531,0.666666666666667,0.571428571428571,0.309677686333063
"955","chile",85,25,3,1,0.515,6,"Festuca pallescens",0,0.454545454545455,-0.560503013078487,0,0.909090909090909,-0.71836197480036
"956","chile",85,25,3,1,0.515,7,"Festuca pallescens",0.666666666666667,0.777777777777778,1,1.33333333333333,1.55555555555556,2
"957","chile",85,25,3,1,0.515,8,"Festuca pallescens",0.5,0.7,1,1,1.4,2
"958","chile",85,25,3,1,0.515,9,"Festuca pallescens",1,1,NA,2,2,NA
"959","chile",85,25,3,1,0.515,10,"Festuca pallescens",0.666666666666667,0.909090909090909,1,1.33333333333333,1.81818181818182,2
"960","chile",85,25,3,1,0.515,11,"Festuca pallescens",1,1,NA,2,2,NA
"961","chile",85,25,3,1,0.515,12,"Festuca pallescens",0.5,0.285714285714286,1,1,0.571428571428571,2
"962","chile",85,25,3,1,0.515,13,"Festuca pallescens",0.333333333333333,0.125,0.177737960152367,0.666666666666667,0.25,0.355475920304733
"963","chile",85,25,3,1,0.515,14,"Festuca pallescens",0.333333333333333,-0.5,0.32099638621946,0.666666666666667,-0.666666666666667,0.64199277243892
"964","chile",85,25,3,1,0.515,16,"Festuca pallescens",0.5,0.909090909090909,1,1,1.81818181818182,2
"965","chile",85,25,3,1,0.515,15,"Festuca pallescens",0.5,0.727272727272727,1,1,1.45454545454545,2
"966","chile",85,25,3,1,0.515,17,"Festuca pallescens",0.5,0.2,1,1,0.4,2
"967","chile",85,25,3,1,0.515,18,"Festuca pallescens",1,1,NA,2,2,NA
"968","chile",85,25,3,1,0.515,19,"Festuca pallescens",0,-0.863636363636364,0.120094650050083,0,-0.926829268292683,0.240189300100166
"969","chile",85,25,3,1,0.515,20,"Festuca pallescens",-1,-1,NA,-1,-1,NA
"970","chile",85,25,3,1,0.515,21,"Festuca pallescens",0,0,NA,0,0,NA
"971","chile",85,25,3,1,0.515,22,"Festuca pallescens",0.666666666666667,0.714285714285714,1,1.33333333333333,1.42857142857143,2
"972","chile",85,25,3,1,0.515,23,"Festuca pallescens",0,0.375,-0.164449634108536,0,0.75,-0.282450402819583
"973","chile",85,25,3,1,0.515,24,"Festuca pallescens",0.5,0.9,1,1,1.8,2
"974","chile",85,25,3,1,0.515,25,"Festuca pallescens",1,1,NA,2,2,NA
"975","chile",85,25,3,1,0.515,26,"Mulinum spinosum",0,0.285714285714286,-0.224854607304658,0,0.571428571428571,-0.367153139586844
"976","chile",85,25,3,1,0.515,27,"Mulinum spinosum",0,0.333333333333333,NA,0,0.666666666666667,NA
"977","chile",85,25,3,1,0.515,28,"Mulinum spinosum",-0.5,-0.0909090909090909,-1,-0.666666666666667,-0.166666666666667,-1
"978","chile",85,25,3,1,0.515,29,"Mulinum spinosum",-0.333333333333333,0,-0.674105790048211,-0.5,0,-0.80533236794886
"979","chile",85,25,3,1,0.515,30,"Mulinum spinosum",0.5,0,1,1,0,2
"980","chile",85,25,3,1,0.515,31,"Mulinum spinosum",0,-0.111111111111111,-0.153381828224128,0,-0.2,-0.265968865592917
"981","chile",85,25,3,1,0.515,32,"Mulinum spinosum",-1,-1,NA,-1,-1,NA
"982","chile",85,25,3,1,0.515,33,"Mulinum spinosum",0.333333333333333,0.444444444444444,0.228448668649996,0.666666666666667,0.888888888888889,0.456897337299993
"983","chile",85,25,3,1,0.515,34,"Mulinum spinosum",1,1,NA,2,2,NA
"984","chile",85,25,3,1,0.515,35,"Mulinum spinosum",0,-0.142857142857143,-0.246892676039647,0,-0.25,-0.39601271349804
"985","chile",85,25,3,1,0.515,36,"Mulinum spinosum",0.75,0.857142857142857,1,1.5,1.71428571428571,2
"986","chile",85,25,3,1,0.515,37,"Mulinum spinosum",-0.333333333333333,0.25,-0.369070246428543,-0.5,0.5,-0.53915457938163
"987","chile",85,25,3,1,0.515,38,"Mulinum spinosum",-0.25,-0.117647058823529,-0.523752714949093,-0.4,-0.210526315789474,-0.687451067106503
"988","chile",85,25,3,1,0.515,39,"Mulinum spinosum",0.5,0.285714285714286,1,1,0.571428571428571,2
"989","chile",85,25,3,1,0.515,40,"Mulinum spinosum",-0.5,-0.541666666666667,-0.534227945082113,-0.666666666666667,-0.702702702702703,-0.696412742049905
"990","chile",85,25,3,1,0.515,41,"Mulinum spinosum",0.333333333333333,-0.133333333333333,0.346895012370931,0.666666666666667,-0.235294117647059,0.693790024741861
"991","chile",85,25,3,1,0.515,42,"Mulinum spinosum",0,-0.333333333333333,-0.292142686983176,0,-0.5,-0.452183322981543
"992","chile",85,25,3,1,0.515,43,"Mulinum spinosum",-0.666666666666667,-0.214285714285714,-1,-0.8,-0.352941176470588,-1
"993","chile",85,25,3,1,0.515,44,"Mulinum spinosum",0,0.636363636363636,-0.458265946447749,0,1.27272727272727,-0.628508054465728
"994","chile",85,25,3,1,0.515,45,"Mulinum spinosum",0,0.25,NA,0,0.5,NA
"995","chile",85,25,3,1,0.515,46,"Mulinum spinosum",0,-0.357142857142857,0.355683912917306,0,-0.526315789473684,0.711367825834612
"996","chile",85,25,3,1,0.515,47,"Mulinum spinosum",0,-0.166666666666667,NA,0,-0.285714285714286,NA
"997","chile",85,25,3,1,0.515,51,"Mulinum spinosum",0.5,0.578947368421053,1,1,1.15789473684211,2
"998","chile",85,25,3,1,0.515,48,"Mulinum spinosum",0.333333333333333,0.307692307692308,0.291295018426415,0.666666666666667,0.615384615384615,0.58259003685283
"999","chile",85,25,3,1,0.515,49,"Mulinum spinosum",0.666666666666667,0.85,NA,1.33333333333333,1.7,NA
"1000","chile",85,25,3,1,0.515,50,"Mulinum spinosum",0.5,0.705882352941177,1,1,1.41176470588235,2
"1001","chinachong",93,28,1,3,0.8074,1,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1002","chinachong",93,28,1,3,0.8074,2,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1003","chinachong",93,28,1,3,0.8074,3,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1004","chinachong",93,28,1,3,0.8074,4,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1005","chinachong",93,28,1,3,0.8074,5,"Juniperus formosana",0,0,NA,0,0,NA
"1006","chinachong",93,28,1,3,0.8074,6,"Juniperus formosana",-0.5,-0.714285714285714,-1,-0.666666666666667,-0.833333333333333,-1
"1007","chinachong",93,28,1,3,0.8074,7,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1008","chinachong",93,28,1,3,0.8074,8,"Juniperus formosana",0,0.8,NA,0,1.6,NA
"1009","chinachong",93,28,1,3,0.8074,9,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1010","chinachong",93,28,1,3,0.8074,10,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1011","chinachong",93,28,1,3,0.8074,11,"Juniperus formosana",1,1,NA,2,2,NA
"1012","chinachong",93,28,1,3,0.8074,13,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1013","chinachong",93,28,1,3,0.8074,14,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1014","chinachong",93,28,1,3,0.8074,15,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1015","chinachong",93,28,1,3,0.8074,16,"Juniperus formosana",0,0.5,NA,0,1,NA
"1016","chinachong",93,28,1,3,0.8074,17,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1017","chinachong",93,28,1,3,0.8074,18,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1018","chinachong",93,28,1,3,0.8074,19,"Juniperus formosana",NA,NA,NA,NA,NA,NA
"1019","chinachong",93,28,1,3,0.8074,20,"Juniperus formosana",-1,-1,NA,-1,-1,NA
"1020","chinachong",93,28,1,3,0.8074,21,"Juniperus formosana",-0.5,0,-1,-0.666666666666667,0,-1
"1021","chinachong",93,28,1,3,0.8074,22,"Juniperus formosana",-0.5,0,-1,-0.666666666666667,0,-1
"1022","chinachong",93,28,1,3,0.8074,23,"Juniperus formosana",0.5,0.75,1,1,1.5,2
"1023","chinachong",93,28,1,3,0.8074,24,"Juniperus formosana",-0.5,-0.2,-1,-0.666666666666667,-0.333333333333333,-1
"1024","chinachong",93,28,1,3,0.8074,25,"Juniperus formosana",0,-0.4,0.213839300892957,0,-0.571428571428571,0.427678601785915
"1025","chinachong",94,28,2,2,0.8113,1,"Artemisia desertorum",-0.666666666666667,-0.714285714285714,-0.679978510543481,-0.8,-0.833333333333333,-0.80950858153954
"1026","chinachong",94,28,2,2,0.8113,2,"Artemisia desertorum",-0.333333333333333,-0.373913043478261,-0.561068903254097,-0.5,-0.544303797468354,-0.718826570799702
"1027","chinachong",94,28,2,2,0.8113,3,"Artemisia desertorum",-0.75,-0.833333333333333,-1,-0.857142857142857,-0.909090909090909,-1
"1028","chinachong",94,28,2,2,0.8113,4,"Artemisia desertorum",-0.5,-0.8,-0.518867377023707,-0.666666666666667,-0.888888888888889,-0.683229339009772
"1029","chinachong",94,28,2,2,0.8113,5,"Artemisia desertorum",-0.571428571428571,-0.710526315789474,-0.383318749906302,-0.727272727272727,-0.830769230769231,-0.554201625521617
"1030","chinachong",94,28,2,2,0.8113,6,"Artemisia desertorum",-0.285714285714286,-0.272727272727273,-0.271682862216762,-0.444444444444444,-0.428571428571429,-0.427280842242652
"1031","chinachong",94,28,2,2,0.8113,7,"Artemisia desertorum",0,-0.392857142857143,0.215116319687238,0,-0.564102564102564,0.430232639374476
"1032","chinachong",94,28,2,2,0.8113,8,"Artemisia desertorum",0.5,0.333333333333333,-0.0927596010313682,1,0.666666666666667,-0.169771285365637
"1033","chinachong",94,28,2,2,0.8113,9,"Artemisia desertorum",0.25,0,0.208124331531478,0.5,0,0.416248663062957
"1034","chinachong",94,28,2,2,0.8113,10,"Artemisia desertorum",0.333333333333333,0.536363636363636,0.167075023788563,0.666666666666667,1.07272727272727,0.334150047577126
"1035","chinachong",94,28,2,2,0.8113,11,"Artemisia desertorum",0,-0.0833333333333333,0.0533590078895652,0,-0.153846153846154,0.10671801577913
"1036","chinachong",94,28,2,2,0.8113,12,"Artemisia desertorum",-0.25,-0.0625,-0.272625374102825,-0.4,-0.117647058823529,-0.428445604889845
"1037","chinachong",94,28,2,2,0.8113,13,"Artemisia desertorum",-0.666666666666667,-0.666666666666667,-0.664524863734743,-0.8,-0.8,-0.79845591761691
"1038","chinachong",94,28,2,2,0.8113,14,"Artemisia desertorum",-0.25,-0.45,-0.21554510606492,-0.4,-0.620689655172414,-0.354647647363253
"1039","chinachong",94,28,2,2,0.8113,15,"Artemisia desertorum",-0.6,0.136363636363636,-0.784285496922474,-0.75,0.272727272727273,-0.879103146077469
"1040","chinachong",94,28,2,2,0.8113,16,"Artemisia desertorum",-0.6,-0.80952380952381,-0.488046931076545,-0.75,-0.894736842105263,-0.655956369230185
"1041","chinachong",94,28,2,2,0.8113,17,"Artemisia desertorum",-0.166666666666667,-0.461538461538462,-0.0728461211539176,-0.285714285714286,-0.631578947368421,-0.135799756773258
"1042","chinachong",94,28,2,2,0.8113,18,"Artemisia desertorum",0.2,0.214285714285714,-0.23844995459915,0.4,0.428571428571429,-0.385078062643766
"1043","chinachong",94,28,2,2,0.8113,19,"Artemisia desertorum",-0.2,0.125,-0.338770345989663,-0.333333333333333,0.25,-0.506091798349825
"1044","chinachong",94,28,2,2,0.8113,20,"Artemisia desertorum",-0.2,-0.461538461538462,-0.136633131892126,-0.333333333333333,-0.631578947368421,-0.240417295710315
"1045","chinachong",94,28,2,2,0.8113,21,"Artemisia desertorum",-0.375,-0.411764705882353,-0.134464115493279,-0.545454545454545,-0.583333333333333,-0.237053096095176
"1046","chinachong",94,28,2,2,0.8113,22,"Artemisia desertorum",-0.428571428571429,-0.727272727272727,-0.219793840565832,-0.6,-0.842105263157895,-0.360378669339526
"1047","chinachong",94,28,2,2,0.8113,23,"Artemisia desertorum",-0.4,-0.352941176470588,-0.420047393985773,-0.571428571428571,-0.521739130434783,-0.591596302721684
"1048","chinachong",94,28,2,2,0.8113,24,"Artemisia desertorum",-0.166666666666667,-0.608695652173913,0.0448639715469096,-0.285714285714286,-0.756756756756757,0.0897279430938192
"1049","chinachong",94,28,2,2,0.8113,25,"Artemisia desertorum",-0.428571428571429,-0.431818181818182,-0.56155646394242,-0.6,-0.603174603174603,-0.719226588226817
"1050","chinachong",95,28,3,1,0.8095,1,"Artemisia desertorum",0,-0.790123456790123,0.100184916127651,0,-0.882758620689655,0.200369832255301
"1051","chinachong",95,28,3,1,0.8095,2,"Artemisia desertorum",0,-0.690140845070423,0.594631148164955,0,-0.816666666666667,1.18926229632991
"1052","chinachong",95,28,3,1,0.8095,3,"Artemisia desertorum",-0.166666666666667,-0.729166666666667,-0.0248580688251483,-0.285714285714286,-0.843373493975904,-0.0485102661164477
"1053","chinachong",95,28,3,1,0.8095,4,"Artemisia desertorum",0.2,-0.259259259259259,0.0480423404348121,0.4,-0.411764705882353,0.0960846808696243
"1054","chinachong",95,28,3,1,0.8095,5,"Artemisia desertorum",-0.428571428571429,-0.847222222222222,-0.287160958282157,-0.6,-0.917293233082707,-0.446192772449222
"1055","chinachong",95,28,3,1,0.8095,6,"Artemisia desertorum",-0.714285714285714,-0.923076923076923,-0.566796506935703,-0.833333333333333,-0.96,-0.723510046680188
"1056","chinachong",95,28,3,1,0.8095,7,"Artemisia desertorum",-0.5,-0.710526315789474,-0.447776069748791,-0.666666666666667,-0.830769230769231,-0.618570895188903
"1057","chinachong",95,28,3,1,0.8095,8,"Artemisia desertorum",-0.5,-0.68,-0.345178139053808,-0.666666666666667,-0.80952380952381,-0.513208071157928
"1058","chinachong",95,28,3,1,0.8095,9,"Artemisia desertorum",-0.4,-0.625,-0.304582370594846,-0.571428571428571,-0.769230769230769,-0.466942337195569
"1059","chinachong",95,28,3,1,0.8095,10,"Artemisia desertorum",-0.714285714285714,-0.902439024390244,-0.469589118082214,-0.833333333333333,-0.948717948717949,-0.639075388221462
"1060","chinachong",95,28,3,1,0.8095,11,"Artemisia desertorum",0,-0.628571428571429,-0.134686032121829,0,-0.771929824561403,-0.237397885069529
"1061","chinachong",95,28,3,1,0.8095,12,"Artemisia desertorum",0,-0.266666666666667,-0.14894345024345,0,-0.421052631578947,-0.259270289084969
"1062","chinachong",95,28,3,1,0.8095,13,"Artemisia desertorum",-0.333333333333333,-0.875,-0.400977664938842,-0.5,-0.933333333333333,-0.572425492531098
"1063","chinachong",95,28,3,1,0.8095,14,"Artemisia desertorum",0,-0.8125,0.385854796657338,0,-0.896551724137931,0.771709593314676
"1064","chinachong",95,28,3,1,0.8095,15,"Artemisia desertorum",-0.25,0.326923076923077,-0.441660407642573,-0.4,0.653846153846154,-0.612710740062264
"1065","chinachong",95,28,3,1,0.8095,16,"Artemisia desertorum",-0.5,-0.0588235294117647,-0.648213008281664,-0.666666666666667,-0.111111111111111,-0.786564606667502
"1066","chinachong",95,28,3,1,0.8095,17,"Artemisia desertorum",-0.428571428571429,-0.518518518518518,-0.40012370647509,-0.6,-0.682926829268293,-0.571554791372585
"1067","chinachong",95,28,3,1,0.8095,18,"Artemisia desertorum",-0.2,-0.0666666666666667,-0.0576761961619368,-0.333333333333333,-0.125,-0.109062104964129
"1068","chinachong",95,28,3,1,0.8095,19,"Artemisia desertorum",-0.25,-0.45,-0.291597050732576,-0.4,-0.620689655172414,-0.451529446536265
"1069","chinachong",95,28,3,1,0.8095,20,"Artemisia desertorum",-0.5,0,-0.471252900681892,-0.666666666666667,0,-0.640614404856537
"1070","chinachong",95,28,3,1,0.8095,21,"Artemisia desertorum",-0.25,-0.117647058823529,-0.154292592937165,-0.4,-0.210526315789474,-0.267337058006339
"1071","chinachong",95,28,3,1,0.8095,22,"Artemisia desertorum",0.285714285714286,0.027027027027027,0.137649268629727,0.571428571428571,0.0540540540540541,0.275298537259455
"1072","chinachong",95,28,3,1,0.8095,23,"Artemisia desertorum",-0.2,-0.470588235294118,-0.0955867214510178,-0.333333333333333,-0.64,-0.174494121879135
"1073","chinachong",95,28,3,1,0.8095,24,"Artemisia desertorum",-0.166666666666667,-0.3125,-0.0817955924962498,-0.285714285714286,-0.476190476190476,-0.151221900077271
"1074","chinachong",95,28,3,1,0.8095,25,"Artemisia desertorum",-0.2,-0.0952380952380952,-0.14119760472252,-0.333333333333333,-0.173913043478261,-0.247455136846089
"1075","chinachong",96,28,4,0,0.8133,1,"Artemisia desertorum",-0.25,-0.592592592592593,-0.246657552566969,-0.4,-0.744186046511628,-0.395710196531647
"1076","chinachong",96,28,4,0,0.8133,2,"Artemisia desertorum",-0.25,-0.771428571428571,-0.144116716830827,-0.4,-0.870967741935484,-0.251926599289672
"1077","chinachong",96,28,4,0,0.8133,3,"Artemisia desertorum",0,-0.8375,-0.339157159643047,0,-0.91156462585034,-0.506523311623036
"1078","chinachong",96,28,4,0,0.8133,4,"Artemisia desertorum",-0.6,-0.375,-0.529769023367552,-0.75,-0.545454545454545,-0.692613087695221
"1079","chinachong",96,28,4,0,0.8133,5,"Artemisia desertorum",-0.2,-0.623214285714286,-0.742746327642967,-0.333333333333333,-0.767876787678768,-0.852386048229426
"1080","chinachong",96,28,4,0,0.8133,6,"Artemisia desertorum",0,-0.0666666666666667,-0.0355493248665807,0,-0.125,-0.0686579074756499
"1081","chinachong",96,28,4,0,0.8133,7,"Artemisia desertorum",-0.5,-0.666666666666667,-1,-0.666666666666667,-0.8,-1
"1082","chinachong",96,28,4,0,0.8133,8,"Artemisia desertorum",-0.666666666666667,-0.285714285714286,-0.563475634208097,-0.8,-0.444444444444444,-0.720798740804807
"1083","chinachong",96,28,4,0,0.8133,9,"Artemisia desertorum",-0.25,-0.619047619047619,-0.270920073047272,-0.4,-0.764705882352941,-0.426336917313281
"1084","chinachong",96,28,4,0,0.8133,10,"Artemisia desertorum",-0.25,-0.586206896551724,-0.157494705469073,-0.4,-0.739130434782609,-0.272130325477815
"1085","chinachong",96,28,4,0,0.8133,11,"Artemisia desertorum",0,0.64,-0.172347893278728,0,1.28,-0.294021756283827
"1086","chinachong",96,28,4,0,0.8133,12,"Artemisia desertorum",0,-0.25,0.0432837367044793,0,-0.4,0.0865674734089585
"1087","chinachong",96,28,4,0,0.8133,13,"Artemisia desertorum",-0.4,0,-0.408451296435444,-0.571428571428571,0,-0.580000597065963
"1088","chinachong",96,28,4,0,0.8133,14,"Artemisia desertorum",-0.6,0.210526315789474,-0.647372691197196,-0.75,0.421052631578947,-0.785945638963737
"1089","chinachong",96,28,4,0,0.8133,15,"Artemisia desertorum",-0.666666666666667,0.4,-1,-0.8,0.8,-1
"1090","chinachong",96,28,4,0,0.8133,16,"Artemisia desertorum",-0.25,0.590909090909091,-0.16774963902835,-0.4,1.18181818181818,-0.287304116262335
"1091","chinachong",96,28,4,0,0.8133,17,"Artemisia desertorum",0,-0.2,-0.0806147786223333,0,-0.333333333333333,-0.149201695585005
"1092","chinachong",96,28,4,0,0.8133,18,"Artemisia desertorum",-0.2,-0.178571428571429,-0.405288629086486,-0.333333333333333,-0.303030303030303,-0.576804822437004
"1093","chinachong",96,28,4,0,0.8133,19,"Artemisia desertorum",-0.2,0.24,-0.304161422897664,-0.333333333333333,0.48,-0.466447508042157
"1094","chinachong",96,28,4,0,0.8133,20,"Artemisia desertorum",-0.25,-0.1,-0.281802875846813,-0.4,-0.181818181818182,-0.439697680753981
"1095","chinachong",96,28,4,0,0.8133,21,"Artemisia desertorum",0,0.15625,-0.0638938325842714,0,0.3125,-0.120113174129544
"1096","chinachong",96,28,4,0,0.8133,22,"Artemisia desertorum",-0.666666666666667,-0.3,-1,-0.8,-0.461538461538462,-1
"1097","chinachong",96,28,4,0,0.8133,23,"Artemisia desertorum",0.75,-0.0833333333333333,1,1.5,-0.153846153846154,2
"1098","chinachong",96,28,4,0,0.8133,24,"Artemisia desertorum",0,0.0952380952380952,0.153245962102788,0,0.19047619047619,0.306491924205576
"1099","chinachong",96,28,4,0,0.8133,25,"Artemisia desertorum",-0.6,-0.8,-0.539372290390056,-0.75,-0.888888888888889,-0.70076913006325
"1100","chinachong",97,29,1,3,0.7721,1,"Achnatherum splendens",0.333333333333333,-0.0158730158730159,0.125836364491482,0.666666666666667,-0.03125,0.251672728982964
"1101","chinachong",97,29,1,3,0.7721,2,"Achnatherum splendens",0.125,-0.151162790697674,0.327427389332465,0.25,-0.262626262626263,0.654854778664931
"1102","chinachong",97,29,1,3,0.7721,3,"Achnatherum splendens",-0.142857142857143,0.333333333333333,-0.0938097712134657,-0.25,0.666666666666667,-0.171528493678373
"1103","chinachong",97,29,1,3,0.7721,4,"Achnatherum splendens",0.125,0.772549019607843,0.0371892766612236,0.25,1.54509803921569,0.0743785533224472
"1104","chinachong",97,29,1,3,0.7721,5,"Achnatherum splendens",0.25,-0.125,-0.0309471300197063,0.5,-0.222222222222222,-0.0600363085915273
"1105","chinachong",97,29,1,3,0.7721,6,"Achnatherum splendens",0.1,-0.163194444444444,0.045706536914404,0.2,-0.280597014925373,0.0914130738288079
"1106","chinachong",97,29,1,3,0.7721,7,"Achnatherum splendens",-0.545454545454545,-0.237536656891496,-0.318098447493389,-0.705882352941177,-0.383886255924171,-0.482662654065503
"1107","chinachong",97,29,1,3,0.7721,8,"Achnatherum splendens",-0.153846153846154,0.565625,-0.000769963496006091,-0.266666666666667,1.13125,-0.00153874221667558
"1108","chinachong",97,29,1,3,0.7721,9,"Achnatherum splendens",-0.142857142857143,-0.533333333333333,0.280108021887151,-0.25,-0.695652173913043,0.560216043774302
"1109","chinachong",97,29,1,3,0.7721,10,"Achnatherum splendens",0.333333333333333,-0.464944649446494,0.779183833849164,0.666666666666667,-0.634760705289673,1.55836766769833
"1110","chinachong",97,29,1,3,0.7721,11,"Achnatherum splendens",-0.285714285714286,-0.352941176470588,-0.168773780897496,-0.444444444444444,-0.521739130434783,-0.288804871662838
"1111","chinachong",97,29,1,3,0.7721,12,"Achnatherum splendens",-0.333333333333333,-0.526315789473684,-0.0284305334727957,-0.5,-0.689655172413793,-0.0552891664482029
"1112","chinachong",97,29,1,3,0.7721,13,"Achnatherum splendens",0,-0.105263157894737,-0.0294468189098844,0,-0.19047619047619,-0.0572090143346435
"1113","chinachong",97,29,1,3,0.7721,14,"Achnatherum splendens",-0.166666666666667,-0.176470588235294,-0.186516608881738,-0.285714285714286,-0.3,-0.314393591266329
"1114","chinachong",97,29,1,3,0.7721,15,"Achnatherum splendens",0.375,-0.366666666666667,0.210469253728222,0.75,-0.536585365853659,0.420938507456444
"1115","chinachong",97,29,1,3,0.7721,16,"Achnatherum splendens",0,-0.45,0.103233113744236,0,-0.620689655172414,0.206466227488471
"1116","chinachong",97,29,1,3,0.7721,17,"Achnatherum splendens",-0.375,-0.60377358490566,-0.19867789846304,-0.545454545454545,-0.752941176470588,-0.331495055874122
"1117","chinachong",97,29,1,3,0.7721,18,"Achnatherum splendens",-0.333333333333333,0.354838709677419,-0.432732134268065,-0.5,0.709677419354839,-0.604065650400357
